CD_REFNIS;TX_DESCR_NL;TX_DESCR_FR;CD_SECTOR;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;DT_STRT_SECTOR;DT_STOP_SECTOR;MS_TOT_SUR;POPULATION
44034;Lochristi;Lochristi;44034D032;KASTEEL;KASTEEL;01Mar1981;31Dec9999;40,6113571;14
44034;Lochristi;Lochristi;44034D08-;HANSELAARSTRAAT;HANSELAARSTRAAT;01Mar1981;31Dec9999;374,7457768;251
44034;Lochristi;Lochristi;44034D09-;HAANHOUT - VOLDERSTRAAT;HAANHOUT - VOLDERSTRAAT;01Mar1981;31Dec9999;553,6919089;242
44034;Lochristi;Lochristi;44034D19-;KLEIN GENT - MAGRET;KLEIN GENT - MAGRET;01Mar1981;31Dec9999;436,6235776;773
44034;Lochristi;Lochristi;44034ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;6
44040;Melle;Melle;44040A001;MELLE-CENTRUM;MELLE-CENTRUM;01Mar1981;31Dec9999;70,41689668;1301
44040;Melle;Melle;44040A022;DRIES;DRIES;01Mar1981;31Dec9999;111,702282;2496
44040;Melle;Melle;44040A033;LINDENHOEK - LAMMEKEN;LINDENHOEK - LAMMEKEN;01Mar1981;31Dec9999;135,4733227;1548
44040;Melle;Melle;44040A082;KALVERHAGE - GEERBOS;KALVERHAGE - GEERBOS;01Mar1981;31Dec9999;220,6500206;141
44040;Melle;Melle;44040A091;RIJKSSTATION - STAATSHOEVE;RIJKSSTATION - STAATSHOEVE;01Mar1981;31Dec9999;254,0295319;120
44040;Melle;Melle;44040A101;VOGELHOEK;VOGELHOEK;01Mar1981;31Dec9999;95,29933886;2082
44040;Melle;Melle;44040A122;TEN HOVE;TEN HOVE;01Mar1981;31Dec9999;76,26104614;1396
44040;Melle;Melle;44040A133;ZWAANHOEK;ZWAANHOEK;01Mar1981;31Dec9999;139,9897795;897
44040;Melle;Melle;44040A1AP;RIJKSTUINBOUWSCHOOL;RIJKSTUINBOUWSCHOOL;01Oct2001;31Dec9999;65,10478763;184
44040;Melle;Melle;44040A200;KWATRECHT;KWATRECHT;01Mar1981;31Dec9999;17,92705239;146
44040;Melle;Melle;44040A213;KLOOSTERWIJK;KLOOSTERWIJK;01Mar1981;31Dec9999;62,12984168;514
44040;Melle;Melle;44040B00-;GONTRODE KERN;GONTRODE KERN;01Mar1981;31Dec9999;36,11761548;449
44040;Melle;Melle;44040B082;LAMMEKEN (GONTRODE);LAMMEKEN (GONTRODE);01Mar1981;31Dec9999;15,36995396;24
44040;Melle;Melle;44040B091;KEUTELHOEK - POTAARDEWIJK;KEUTELHOEK - POTAARDEWIJK;01Mar1981;31Dec9999;233,4022363;513
44040;Melle;Melle;44040ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;0
44043;Merelbeke;Merelbeke;44043A000;MERELBEKE-CENTRUM;MERELBEKE-CENTRUM;01Mar1981;31Dec9999;291,5867235;5349
44043;Merelbeke;Merelbeke;44043A02-;CENTRUM-BERGWIJK;CENTRUM-BERGWIJK;01Mar1981;31Dec9999;161,8785917;3056
44043;Merelbeke;Merelbeke;44043A081;MERELBEKE - SCHELDEMEERSEN;MERELBEKE - SCHELDEMEERSEN;01Mar1981;31Dec9999;198,6783277;98
44043;Merelbeke;Merelbeke;44043A083;ZWIJNAARDEBRUG;ZWIJNAARDEBRUG;01Mar1981;31Dec9999;11,5631837;30
44043;Merelbeke;Merelbeke;44043A084;MERELBEEKSE MEERS;MERELBEEKSE MEERS;01Mar1981;31Dec9999;16,11902318;0
44043;Merelbeke;Merelbeke;44043A0MA;ROSKAM;ROSKAM;01Oct2001;31Dec9999;133,043087;202
44043;Merelbeke;Merelbeke;44043A0SA;MIJLEKE;MIJLEKE;01Oct2001;31Dec9999;32,749922;178
44043;Merelbeke;Merelbeke;44043A112;KETENHOEK;KETENHOEK;01Mar1981;31Dec9999;179,9039792;2548
44043;Merelbeke;Merelbeke;44043A191;KWENENBOS;KWENENBOS;01Mar1981;31Dec9999;147,2499966;277
44043;Merelbeke;Merelbeke;44043A201;FLORA;FLORA;01Mar1981;31Dec9999;110,4729706;2864
44043;Merelbeke;Merelbeke;44043A21-;TERHAND;TERHAND;01Mar1981;31Dec9999;146,6681386;2434
44043;Merelbeke;Merelbeke;44043A212;VERLOREN BROOD;VERLOREN BROOD;01Mar1981;31Dec9999;56,7741353;1173
44043;Merelbeke;Merelbeke;44043A272;LIEDERMEERS;LIEDERMEERS;01Mar1981;31Dec9999;15,61824873;0
44043;Merelbeke;Merelbeke;44043A302;LEMBERGE-KERN;LEMBERGE-KERN;01Mar1981;31Dec9999;41,44991523;498
44043;Merelbeke;Merelbeke;44043A3MB;RIJKSTATIONS;RIJKSTATIONS;01Oct2001;31Dec9999;27,54859552;18
44043;Merelbeke;Merelbeke;44043A3PB;BOSHOEK;BOSHOEK;01Oct2001;31Dec9999;360,9245096;525
44043;Merelbeke;Merelbeke;44043B00-;BOTTELARE-KERN;BOTTELARE-KERN;01Mar1981;31Dec9999;60,67882358;999
44043;Merelbeke;Merelbeke;44043B012;ROOD BEELDEKEN;ROOD BEELDEKEN;01Mar1981;31Dec9999;17,45077895;275
44043;Merelbeke;Merelbeke;44043B091;BOTTELARE-VERSPREIDE BEWONING;BOTTELARE-VERSPREIDE BEWONING;01Mar1981;31Dec9999;223,0646212;610
44043;Merelbeke;Merelbeke;44043C000;MUNTE-KERN;MUNTE-KERN;01Mar1981;31Dec9999;34,47044657;128
44043;Merelbeke;Merelbeke;44043C01-;HUNDELGEMSE STEENWEG;HUNDELGEMSE STEENWEG;01Mar1981;31Dec9999;52,21346497;218
44043;Merelbeke;Merelbeke;44043C090;MUNTE-VERSPREIDE BEWONING;MUNTE-VERSPREIDE BEWONING;01Mar1981;31Dec9999;431,3913632;280
44043;Merelbeke;Merelbeke;44043D00-;SCHELDERODE-KERN;SCHELDERODE-KERN;01Mar1981;31Dec9999;57,74162106;521
44043;Merelbeke;Merelbeke;44043D012;MEGERIJ;MEGERIJ;01Mar1981;31Dec9999;47,20645658;589
44043;Merelbeke;Merelbeke;44043D081;DE STAKEN;DE STAKEN;01Mar1981;31Dec9999;54,88641648;2
44043;Merelbeke;Merelbeke;44043D091;SCHELDERODE-VERSPR. BEWONING;SCHELDERODE-VERSPR. BEWONING;01Mar1981;31Dec9999;406,9437902;433
44043;Merelbeke;Merelbeke;44043E00-;MELSEN-KERN;MELSEN-KERN;01Mar1981;31Dec9999;78,61597458;1076
44043;Merelbeke;Merelbeke;44043E081;MELSEN - SCHELDEMEERSEN;MELSEN - SCHELDEMEERSEN;01Mar1981;31Dec9999;81,70524048;2
44043;Merelbeke;Merelbeke;44043E09-;BOTERHOEK - BOLLAART - BOSWIJK;BOTERHOEK - BOLLAART - BOSWIJK;01Mar1981;31Dec9999;221,5466521;367
44043;Merelbeke;Merelbeke;44043ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;6
44045;Moerbeke (Gent);Moerbeke (Gand);44045A001;MOERBEKE CENTRUM;MOERBEKE CENTRUM;01Mar1981;31Dec9999;82,67514775;2158
44045;Moerbeke (Gent);Moerbeke (Gand);44045A02-;VAARDEKEN;VAARDEKEN;01Mar1981;31Dec9999;132,0238403;1602
44045;Moerbeke (Gent);Moerbeke (Gand);44045A042;TERWEST;TERWEST;01Mar1981;31Dec9999;73,79935144;917
44045;Moerbeke (Gent);Moerbeke (Gand);44045A08-;MOERVAART-ZUID;MOERVAART-ZUID;01Mar1981;31Dec9999;1388,068143;95
44045;Moerbeke (Gent);Moerbeke (Gand);44045A09-;VENNEN - PACHTGOED;VENNEN - PACHTGOED;01Mar1981;31Dec9999;438,7817653;83
44045;Moerbeke (Gent);Moerbeke (Gand);44045A101;KRUISSTRAAT;KRUISSTRAAT;01Mar1981;31Dec9999;65,243959;344
44045;Moerbeke (Gent);Moerbeke (Gand);44045A112;KRUISSTRAAT - MOERKEN;KRUISSTRAAT - MOERKEN;01Mar1981;31Dec9999;43,42649423;72
44045;Moerbeke (Gent);Moerbeke (Gand);44045A19-;MOERKENS - MOERBEKEPOLDER;MOERKENS - MOERBEKEPOLDER;01Mar1981;31Dec9999;1035,237463;213
44045;Moerbeke (Gent);Moerbeke (Gand);44045A20-;KOEWACHT;KOEWACHT;01Mar1981;31Dec9999;28,8594257;305
44045;Moerbeke (Gent);Moerbeke (Gand);44045A29-;RIETHOF - VERSPREIDE BEWONING;RIETHOF - VERSPREIDE BEWONING;01Mar1981;31Dec9999;248,6937695;105
44045;Moerbeke (Gent);Moerbeke (Gand);44045A38-;ZWARTE RUITER;ZWARTE RUITER;01Mar1981;31Dec9999;141,3865223;346
44045;Moerbeke (Gent);Moerbeke (Gand);44045A39-;KOUDENBORM;KOUDENBORM;01Mar1981;31Dec9999;114,5288322;323
44045;Moerbeke (Gent);Moerbeke (Gand);44045ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;7
44048;Nazareth;Nazareth;44048A00-;NAZARETH-CENTRUM;NAZARETH-CENTRUM;01Mar1981;31Dec9999;174,6690706;2423
44048;Nazareth;Nazareth;44048A01-;DE LINDE;DE LINDE;01Mar1981;31Dec9999;204,5327522;529
44048;Nazareth;Nazareth;44048A072;KALLEMOEIE;KALLEMOEIE;01Mar1981;31Dec9999;94,32043888;7
44048;Nazareth;Nazareth;44048A08-;NAZARETH - VERSPR. BEW.-ZUID;NAZARETH - VERSPR. BEW.-ZUID;01Mar1981;31Dec9999;733,5676671;1393
44048;Nazareth;Nazareth;44048A091;NAZARETH - VERSPR. BEW.-NOORD;NAZARETH - VERSPR. BEW.-NOORD;01Mar1981;31Dec9999;1094,54961;1017
44048;Nazareth;Nazareth;44048A10-;NAZARETH-STATION;NAZARETH-STATION;01Mar1981;31Dec9999;55,70707709;653
44048;Nazareth;Nazareth;44048A29-;TURKEYENHOEK;TURKEYENHOEK;01Mar1981;31Dec9999;232,627864;441
44048;Nazareth;Nazareth;44048B000;EKE-CENTRUM;EKE-CENTRUM;01Mar1981;31Dec9999;78,09530821;1635
44048;Nazareth;Nazareth;44048B01-;TEN-EDE;TEN-EDE;01Mar1981;31Dec9999;39,688626;232
44048;Nazareth;Nazareth;44048B02-;LANDUIT;LANDUIT;01Mar1981;31Dec9999;28,50208336;276
44048;Nazareth;Nazareth;44048B033;RIJKSWEG-LANDUITSTRAAT;RIJKSWEG-LANDUITSTRAAT;01Mar1981;31Dec9999;39,40433347;386
44048;Nazareth;Nazareth;44048B044;DE BIESTE;DE BIESTE;01Mar1981;31Dec9999;71,30231396;957
44048;Nazareth;Nazareth;44048B090;SCHELDEMEERSEN;SCHELDEMEERSEN;01Mar1981;31Dec9999;384,0071368;331
44048;Nazareth;Nazareth;44048B092;SLUIS;SLUIS;01Mar1981;31Dec9999;11,75370618;7
44048;Nazareth;Nazareth;44048B0AJ;DEN ANKER;DEN ANKER;01Oct2001;31Dec9999;95,2828987;946
44048;Nazareth;Nazareth;44048B172;ZWARTEGAT;ZWARTEGAT;01Mar1981;31Dec9999;97,65107473;271
44048;Nazareth;Nazareth;44048B285;SPANJE;SPANJE;01Mar1981;31Dec9999;107,834813;197
44048;Nazareth;Nazareth;44048ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;1
44052;Oosterzele;Oosterzele;44052A00-;OOSTERZELE-CENTRUM;OOSTERZELE-CENTRUM;01Mar1981;31Dec9999;155,4217067;1472
44052;Oosterzele;Oosterzele;44052A01-;SMISSENBROEK;SMISSENBROEK;01Mar1981;31Dec9999;60,92424681;214
44052;Oosterzele;Oosterzele;44052A09-;OOSTERZELE-VERSPREIDE BEWONING;OOSTERZELE-VERSPREIDE BEWONING;01Mar1981;31Dec9999;510,9484376;644
44052;Oosterzele;Oosterzele;44052A10-;ANKER;ANKER;01Mar1981;31Dec9999;124,8621544;676
44052;Oosterzele;Oosterzele;44052A19-;MOORTELBOS - BOEKHOUT;MOORTELBOS - BOEKHOUT;01Mar1981;31Dec9999;333,9420998;410
44052;Oosterzele;Oosterzele;44052B00-;BALEGEM-DORP;BALEGEM-DORP;01Mar1981;31Dec9999;84,23800431;1182
44052;Oosterzele;Oosterzele;44052B08-;BIERMAN;BIERMAN;01Mar1981;31Dec9999;142,2108045;372
44052;Oosterzele;Oosterzele;44052B09-;WALZEGEM;WALZEGEM;01Mar1981;31Dec9999;214,6619061;359
44052;Oosterzele;Oosterzele;44052B18-;ROOIGEMSTRAAT;ROOIGEMSTRAAT;01Mar1981;31Dec9999;90,12808895;480
44052;Oosterzele;Oosterzele;44052B19-;FRANKENBOS;FRANKENBOS;01Mar1981;31Dec9999;244,3647872;501
44052;Oosterzele;Oosterzele;44052B28-;BRACHT;BRACHT;01Mar1981;31Dec9999;195,3760014;397
44052;Oosterzele;Oosterzele;44052B29-;IJSHOUTTE;IJSHOUTTE;01Mar1981;31Dec9999;120,4809982;180
44052;Oosterzele;Oosterzele;44052B38-;ISSEGEM;ISSEGEM;01Mar1981;31Dec9999;117,4413862;204
44052;Oosterzele;Oosterzele;44052C001;SCHELDEWINDEKE-KERN;SCHELDEWINDEKE-KERN;01Mar1981;31Dec9999;78,8616187;1187
44052;Oosterzele;Oosterzele;44052C012;STREEKT - PEPERSTRAAT;STREEKT - PEPERSTRAAT;01Mar1981;31Dec9999;63,6115865;932
44052;Oosterzele;Oosterzele;44052C022;HEET;HEET;01Mar1981;31Dec9999;31,88508993;224
44052;Oosterzele;Oosterzele;44052C091;SCHELDEWINDEKE-VERSPR.BEWONING;SCHELDEWINDEKE-VERSPR.BEWONING;01Mar1981;31Dec9999;955,5156394;1256
44052;Oosterzele;Oosterzele;44052C19-;KEERKEN;KEERKEN;01Mar1981;31Dec9999;34,41993247;59
44052;Oosterzele;Oosterzele;44052C21-;MOORTSELE-STATION;MOORTSELE-STATION;01Mar1981;31Dec9999;37,93496316;99
44052;Oosterzele;Oosterzele;44052D00-;MOORTSELE-KERN;MOORTSELE-KERN;01Mar1981;31Dec9999;32,71475846;479
44052;Oosterzele;Oosterzele;44052D002;VIJVERSTRAAT - ROLLEBAAN;VIJVERSTRAAT - ROLLEBAAN;01Mar1981;31Dec9999;20,88916518;340
44052;Oosterzele;Oosterzele;44052D091;MOOTSELE - VERSPREIDE BEWONING;MOOTSELE - VERSPREIDE BEWONING;01Mar1981;31Dec9999;314,3727953;332
44052;Oosterzele;Oosterzele;44052E002;LANDSKOUTER-KERN;LANDSKOUTER-KERN;01Mar1981;31Dec9999;25,36577422;456
44052;Oosterzele;Oosterzele;44052E091;LANDSKOUTER - VERSPR. BEWONING;LANDSKOUTER - VERSPR. BEWONING;01Mar1981;31Dec9999;173,1447756;277
44052;Oosterzele;Oosterzele;44052F00-;GIJZENZELE KERN;GIJZENZELE KERN;01Mar1981;31Dec9999;54,334425;784
44052;Oosterzele;Oosterzele;44052F09-;GIJZENZELE-VERSPREIDE BEWONING;GIJZENZELE-VERSPREIDE BEWONING;01Mar1981;31Dec9999;138,8371269;169
44052;Oosterzele;Oosterzele;44052ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;4
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A00-;SINT-MARTENS-LATEM-CENTRUM;SINT-MARTENS-LATEM-CENTRUM;01Mar1981;31Dec9999;62,67135763;854
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A01-;KOUTER;KOUTER;01Mar1981;31Dec9999;83,56544766;803
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A02-;KORTRIJKSESTEENWEG;KORTRIJKSESTEENWEG;01Mar1981;31Dec9999;126,087993;1616
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A03-;LATEMSEBOSSEN;LATEMSEBOSSEN;01Mar1981;31Dec9999;159,2608331;574
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A04-;ACHTERBRAKEL;ACHTERBRAKEL;01Mar1981;31Dec9999;91,66596028;587
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A052;HOOGLATEM;HOOGLATEM;01Mar1981;31Dec9999;131,8914217;1166
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A081;ROSDAM;ROSDAM;01Mar1981;31Dec9999;82,92892352;45
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A09-;LATEMSE MEERSEN;LATEMSE MEERSEN;01Mar1981;31Dec9999;137,7087111;98
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064A10-;BAARLE FRANKRIJK;BAARLE FRANKRIJK;01Mar1981;31Dec9999;21,90004428;129
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B00-;DEURLE-DORP;DEURLE-DORP;01Mar1981;31Dec9999;19,79300484;143
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B01-;WARANDE;WARANDE;01Mar1981;31Dec9999;151,8651968;1100
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B02-;KLAPSTRAAT;KLAPSTRAAT;01Mar1981;31Dec9999;63,15622398;509
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B032;OUDE VIERSCHAAR;OUDE VIERSCHAAR;01Mar1981;31Dec9999;42,15315483;460
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B081;BROEKSTRAAT;BROEKSTRAAT;01Mar1981;31Dec9999;232,6315991;173
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064B09-;OTEGEMSHAM;OTEGEMSHAM;01Mar1981;31Dec9999;37,90864015;108
44064;Sint-Martens-Latem;Sint-Martens-Latem;44064ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;0
44073;Wachtebeke;Wachtebeke;44073A000;WACHTEBEKE-CENTRUM;WACHTEBEKE-CENTRUM;01Mar1981;31Dec9999;83,2066235;2162
44073;Wachtebeke;Wachtebeke;44073A01-;MOLENHOEK - KALVE;MOLENHOEK - KALVE;01Mar1981;31Dec9999;17,5216167;336
44073;Wachtebeke;Wachtebeke;44073A02-;WALDERDONK;WALDERDONK;01Mar1981;31Dec9999;14,77437888;219
44073;Wachtebeke;Wachtebeke;44073A03-;LANGELEDE;LANGELEDE;01Mar1981;31Dec9999;59,442079;447
44073;Wachtebeke;Wachtebeke;44073A04-;WARANDEWIJK;WARANDEWIJK;01Mar1981;31Dec9999;29,44197398;1093
44073;Wachtebeke;Wachtebeke;44073A053;DE BERGEN;DE BERGEN;01Mar1981;31Dec9999;80,29198682;844
44073;Wachtebeke;Wachtebeke;44073A091;WACHTEBEKE-VERSPREIDE BEWONING;WACHTEBEKE-VERSPREIDE BEWONING;01Mar1981;31Dec9999;676,5885254;334
44073;Wachtebeke;Wachtebeke;44073A0AA;WALDERDONK;WALDERDONK;01Oct2001;31Dec9999;30,44609386;378
44073;Wachtebeke;Wachtebeke;44073A0PA;STUIFZANDRUG;STUIFZANDRUG;01Oct2001;31Dec9999;1458,894308;950
44073;Wachtebeke;Wachtebeke;44073A100;OVERSLAG;OVERSLAG;01Mar1981;31Dec9999;20,82143487;310
44073;Wachtebeke;Wachtebeke;44073A114;OUDEBURGSE SLUIS;OUDEBURGSE SLUIS;01Mar1981;31Dec9999;17,07058429;223
44073;Wachtebeke;Wachtebeke;44073A190;SINT-ELOOIS - DE PLASSEN;SINT-ELOOIS - DE PLASSEN;01Mar1981;31Dec9999;636,742138;512
44073;Wachtebeke;Wachtebeke;44073A29-;PROVINCIAAL DOMEIN - OOSTDONK;PROVINCIAAL DOMEIN - OOSTDONK;01Mar1981;31Dec9999;338,4209368;0
44073;Wachtebeke;Wachtebeke;44073ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;1
44081;Zulte;Zulte;44081A00-;ZULTE-CENTRUM;ZULTE-CENTRUM;01Mar1981;31Dec9999;88,86968021;2049
44081;Zulte;Zulte;44081A01-;STADION;STADION;01Mar1981;31Dec9999;112,6925069;2366
44081;Zulte;Zulte;44081A022;WARANDE;WARANDE;01Mar1981;31Dec9999;45,05480981;611
44081;Zulte;Zulte;44081A033;WAALSTRAAT;WAALSTRAAT;01Mar1981;31Dec9999;75,5135679;516
44081;Zulte;Zulte;44081A044;BOKSEN;BOKSEN;01Mar1981;31Dec9999;50,02734897;791
44081;Zulte;Zulte;44081A055;KAPELLEHOEK;KAPELLEHOEK;01Mar1981;31Dec9999;51,98629926;841
44081;Zulte;Zulte;44081A091;ZULTE - VERSPREIDE BEWONING;ZULTE - VERSPREIDE BEWONING;01Mar1981;31Dec9999;541,0968388;404
44081;Zulte;Zulte;44081A176;ZULTE - INDUSTRIETERREIN;ZULTE - INDUSTRIETERREIN;01Mar1981;31Dec9999;54,13749258;70
44081;Zulte;Zulte;44081B001;OLSENE-KERN;OLSENE-KERN;01Mar1981;31Dec9999;51,24438434;1098
44081;Zulte;Zulte;44081B012;SCHAAPHERDER;SCHAAPHERDER;01Mar1981;31Dec9999;107,9197514;823
44081;Zulte;Zulte;44081B023;SINT-PIETERSTRAAT;SINT-PIETERSTRAAT;01Mar1981;31Dec9999;55,83101581;644
44081;Zulte;Zulte;44081B032;STATIONSWIJK;STATIONSWIJK;01Mar1981;31Dec9999;61,78859335;618
44081;Zulte;Zulte;44081B08-;LEIEMEERSEN;LEIEMEERSEN;01Mar1981;31Dec9999;145,6417814;10
44081;Zulte;Zulte;44081B091;OLSENE - VERSPREIDE BEWONING;OLSENE - VERSPREIDE BEWONING;01Mar1981;31Dec9999;546,2266684;776
44081;Zulte;Zulte;44081C00-;MACHELEN-CENTRUM;MACHELEN-CENTRUM;01Mar1981;31Dec9999;56,00210398;863
44081;Zulte;Zulte;44081C01-;STEENWEG-STATION;STEENWEG-STATION;01Mar1981;31Dec9999;109,5719969;1289
44081;Zulte;Zulte;44081C022;POLDERHOEK-'T KONIJNTJE;POLDERHOEK-'T KONIJNTJE;01Mar1981;31Dec9999;89,22556493;635
44081;Zulte;Zulte;44081C032;MOLENKOUTER;MOLENKOUTER;01Mar1981;31Dec9999;45,25334097;332
44081;Zulte;Zulte;44081C081;MACHELEN-VERSPR. BEW.-NOORD;MACHELEN-VERSPR. BEW.-NOORD;01Mar1981;31Dec9999;138,4604464;112
44081;Zulte;Zulte;44081C091;MACHELEN-VERSPR. BEW.-ZUID;MACHELEN-VERSPR. BEW.-ZUID;01Mar1981;31Dec9999;583,8585915;871
44081;Zulte;Zulte;44081C193;OVER-LEIE;OVER-LEIE;01Mar1981;31Dec9999;265,7011381;63
44081;Zulte;Zulte;44081ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;9
44083;Deinze;Deinze;44011A000;MARKT - TOLPOORTSTRAAT - KNOK;MARKT - TOLPOORTSTRAAT - KNOK;01Mar1981;31Dec9999;42,76492961;2423
44083;Deinze;Deinze;44011A01-;PETER-BENOITLAAN;PETER-BENOITLAAN;01Mar1981;31Dec9999;37,6072803;963
44083;Deinze;Deinze;44011A02-;HULHAGE;HULHAGE;01Mar1981;31Dec9999;62,63563347;1585
44083;Deinze;Deinze;44011A03-;OUDE BRUGSE POORT;OUDE BRUGSE POORT;01Mar1981;31Dec9999;26,07350001;759
44083;Deinze;Deinze;44011A04-;DEINZEKOUTER;DEINZEKOUTER;01Mar1981;31Dec9999;78,08004408;531
44083;Deinze;Deinze;44011A062;BRIELMEERSEN;BRIELMEERSEN;01Mar1981;31Dec9999;90,22753876;4
44083;Deinze;Deinze;44011A07-;DEINZE - INDUSTRIE I EN II;DEINZE - INDUSTRIE I EN II;01Mar1981;31Dec9999;49,82432822;611
44083;Deinze;Deinze;44011A08-;OUDE LEIE;OUDE LEIE;01Mar1981;31Dec9999;121,6300113;6
44083;Deinze;Deinze;44011A091;JERUZALEM-SCHAVE;JERUZALEM-SCHAVE;01Mar1981;31Dec9999;366,5518924;280
44083;Deinze;Deinze;44011B000;ASTENE-CENTRUM;ASTENE-CENTRUM;01Mar1981;31Dec9999;115,6236357;1757
44083;Deinze;Deinze;44011B012;LEIEHOEK;LEIEHOEK;01Mar1981;31Dec9999;46,40773958;717
44083;Deinze;Deinze;44011B022;CASSELRIJ;CASSELRIJ;01Mar1981;31Dec9999;38,60027575;247
44083;Deinze;Deinze;44011B033;BEEKSTRAAT;BEEKSTRAAT;01Mar1981;31Dec9999;111,2045275;1531
44083;Deinze;Deinze;44011B081;VOSSELAREPUT;VOSSELAREPUT;01Mar1981;31Dec9999;78,45313758;23
44083;Deinze;Deinze;44011B091;ASTENE - VERSPREIDE BEWONING;ASTENE - VERSPREIDE BEWONING;01Mar1981;31Dec9999;533,7962296;336
44083;Deinze;Deinze;44011B11-;GAMPELAERE;GAMPELAERE;01Mar1981;31Dec9999;33,85126729;346
44083;Deinze;Deinze;44011C000;KOUTERKEN;KOUTERKEN;01Mar1981;31Dec9999;75,38480525;1949
44083;Deinze;Deinze;44011C01-;DRIES;DRIES;01Mar1981;31Dec9999;111,0506493;3252
44083;Deinze;Deinze;44011C02-;OOSTKOUTER;OOSTKOUTER;01Mar1981;31Dec9999;60,72998899;1374
44083;Deinze;Deinze;44011C030;MOLENHOEK - SINT-HUBERT;MOLENHOEK - SINT-HUBERT;01Mar1981;31Dec9999;108,2327282;1474
44083;Deinze;Deinze;44011C05-;GENTSESTEENWEG;GENTSESTEENWEG;01Mar1981;31Dec9999;20,09967385;133
44083;Deinze;Deinze;44011C07-;PETEGEM - INDUSTRIETERREIN;PETEGEM - INDUSTRIETERREIN;01Mar1981;31Dec9999;64,3928367;271
44083;Deinze;Deinze;44011C083;TICHELBEEK;TICHELBEEK;01Mar1981;31Dec9999;54,17117172;6
44083;Deinze;Deinze;44011C0AA;RIJBROEKEN;RIJBROEKEN;01Oct2001;31Dec9999;15,14556282;366
44083;Deinze;Deinze;44011C0PA;KATTEBEEK;KATTEBEEK;01Oct2001;31Dec9999;388,8535202;1383
44083;Deinze;Deinze;44011C172;KANEWEG - INDUSTRIE;KANEWEG - INDUSTRIE;01Mar1981;31Dec9999;56,18428999;27
44083;Deinze;Deinze;44011D00-;ZEVEREN-KERN;ZEVEREN-KERN;01Mar1981;31Dec9999;41,70400258;271
44083;Deinze;Deinze;44011D09-;ZEVEREN - VERSPREIDE BEWONING;ZEVEREN - VERSPREIDE BEWONING;01Mar1981;31Dec9999;332,7272826;625
44083;Deinze;Deinze;44011E00-;GRAMMENE-KERN;GRAMMENE-KERN;01Mar1981;31Dec9999;22,50784968;240
44083;Deinze;Deinze;44011E012;PANNE;PANNE;01Mar1981;31Dec9999;34,76749917;523
44083;Deinze;Deinze;44011E091;VONDELBEEK;VONDELBEEK;01Mar1981;31Dec9999;250,3687696;226
44083;Deinze;Deinze;44011F00-;GOTTEM-KERN;GOTTEM-KERN;01Mar1981;31Dec9999;42,74813664;270
44083;Deinze;Deinze;44011F099;GOTTEM - VERSPREIDE BEWONING;GOTTEM - VERSPREIDE BEWONING;01Mar1981;31Dec9999;581,6240235;343
44083;Deinze;Deinze;44011G00-;WONTERGEM-KERN;WONTERGEM-KERN;01Mar1981;31Dec9999;57,29358502;546
44083;Deinze;Deinze;44011G09-;WONTERGEM-VERSPREIDE BEWONING;WONTERGEM-VERSPREIDE BEWONING;01Mar1981;31Dec9999;450,4085175;444
